Review_Body,NaiveBayes_UWBR_predictions,NaiveBayes_UWBR_probabilities,roberta_UWBR_predictions,roberta_UWBR_probabilities,electra_UWBR_predictions,electra_UWBR_probabilities,skolkovo_UWBR_predictions,skolkovo_UWBR_probabilities,Date,Helper column,Quarter,Quarter Portion
Horrible teacher. Prompts are unclear. Barely responds to emails. If you make an appointment with her she gives you maybe 10 minutes and makes it really clear she wants you to leave. If you care about your GPA then do NOT take her,0,0.977134474,0,0.538289666,1,0.580782294,1,0.940150261,12/23/2010,357,Autumn,Quarter End
"avoid at all costs, simple as that",1,0.970933424,0,0.53829813,0,0.50134325,0,0.991933942,12/9/2010,343,Autumn,Quarter End
"This was an interesting class and I learned a lot. Prof Thomas is well prepared and interested in the subject. She seems rather exacting in what she requires of students, but she is willing to help them.",0,0.990002389,0,0.538290977,0,0.498577774,0,0.993238091,7/25/2009,206,Summer,Midterm
"She's too involved with her own research, does not really guide discussions.  Essay topics are vague and it's hard to decipher exactly what she's looking for. Also, she can be rude when you meet with her for mandatory discussion of certain projects and papers.  If you have plenty of time to devote to her class you'll be fine.",0,0.992133764,0,0.538291454,0,0.501017094,0,0.993021905,2/3/2009,34,Winter,Midterm
"Extremely knowledgeable and helpful. Holds her students to a very very high standard, so be prepared to work hard and study/research copiously.",1,0.976070894,0,0.53829062,0,0.497792393,0,0.993297517,4/26/2008,117,Spring,Midterm
"One of the best, most helpful, easy going, understanding teachers at UW. Point blank.",0,0.988057177,0,0.538289607,0,0.498655617,0,0.988786101,12/26/2007,360,Autumn,Quarter End
Best 101 teacher out there! Made the class really fun and I learned a lot. This class got me interested in Psych.,1,0.974962092,0,0.538287282,0,0.499251187,0,0.99321425,3/27/2011,86,Spring,Quarter Beginning
"Her class is pretty easy. Exams are what she said it would be. Not really any surprises. Further, if you really did bomb an exam, she has an optional cumulative exam, which is really easy (40/40). And for some extra cushion, she offers out .3 Extra Credit. Considering all that, it's not too difficult to get an A. And her lectures are interesting.",0,0.992732408,0,0.53829211,0,0.501101553,0,0.993300319,3/15/2010,74,Winter,Quarter End
"SHE IS THE BEST PSYCH 101 teacher out there! She made the class so much easier and she's funny so lecture is never boring. Yes, prepare for a lot of reading. Pay attention to lectures makes the reading much easier. I came out of the class with a 4.0 and I still love psych as ever. I'm a business major btw, not a psych major.",0,0.981431151,0,0.538289607,0,0.500093937,0,0.992365658,9/13/2009,256,Summer,Quarter End
is hard butshe teach well. this class cover alots of material and have remember alots of terms. prepare to read the book.,0,0.982246456,0,0.538291097,0,0.499953032,0,0.993194222,4/8/2009,98,Spring,Quarter Beginning
"Bayta is one of the best teachers at UW, and IS the best psych teacher hands down. everyone usually does well in her class because she explains herself really well, and is ALWAYS there for extra help. She even learns students' names which is super hard to do in a class of 500. You wont want to skip class, its just way too much fun to miss out on!",0,0.992836252,0,0.538288713,0,0.500136435,0,0.993263423,3/28/2009,87,Spring,Quarter Beginning
"I absolutely loved this professor, so far, my favorite at uw!!! AND if you already don't love psychology, you're sure to love it after this class; infact, it is now my favorite subject :D If you ask my opinion, I would say to take her without the slightest hesitance ;) This is the only class where I ""wanted"" to read the textbook! LOVED IT!",1,0.975748792,0,0.53829813,0,0.499498159,0,0.992571771,3/21/2009,80,Winter,Quarter End
"Somewhat interesting as a lecturer. Pretty lively/enthusiastic, but excessively so. Wastes time with needless jokes/useless chatter. Go to lecture, its painful listening to her podcasts. Seems like an easy class, but the grading scale is ridiculous. Got an avg 35/40 on tests (4), all other points, .3EC and i can still only get about 3.4 or less.",0,0.982058462,0,0.538291514,0,0.544081807,1,0.919323504,3/18/2009,77,Winter,Quarter End
"One of the greatest teachers at the U. Her exams are slightly harder than it should be, but it isn't bad at all if you do everything the reviews tell you. E Credit helps (up to .3 grade point). Unfortunately, the CLUE and review could be way better. Overall, I highly recommend her.",0,0.994748747,0,0.53829056,0,0.499180943,0,0.993408799,3/18/2009,77,Winter,Quarter End
"the only people who rate her are the girly men, be careful",1,0.927030477,0,0.538294017,0,0.514649689,1,0.926406801,3/15/2009,74,Winter,Quarter End
"Prof. Maring is extrememly engaging and funny. The tests aren't too hard, although she does make each one harder than the previous. You get to keep your tests and there is an optional final that has 28/40 questions from the previous exams. I definitely recommend this class!!! Do the extra credit!!",0,0.992141106,0,0.538292348,0,0.501487672,0,0.99276638,3/3/2009,62,Winter,Quarter End
Amazing!,1,0.931773668,0,0.538290501,0,0.498318315,0,0.992882371,3/2/2009,61,Winter,Quarter End
one of the most fun professors i have ever had! bayta makes an effort to know EVERYONE's name. class is extremely easy. i definitely recommend her.,0,0.979934956,0,0.538289785,0,0.499220818,0,0.992735267,12/8/2008,343,Autumn,Quarter End
"Bayta did a great job teaching this class, knows her stuff well.  The only problem is that the final grade is out of 132 points, causing each point you lose to make a dent in your final grade.",0,0.984636999,0,0.538288772,0,0.499833763,0,0.993354797,3/19/2008,79,Winter,Quarter End
"Best teacher I have had yet! psych is such an interesting topic, yet so much to cover. She made all the info she taught seem like pie. If you go to lecture, don't even have to bother reading the notes. She does an excellent job teaching, one of the best! Won't be dissappointed.",0,0.984673352,0,0.538289905,0,0.500608504,0,0.993034244,3/5/2008,65,Winter,Quarter End
"Bayta posts lecture notes online so you don't really have to go to class, but her lectures are interesting and very involved. I also did extra credit and very well on the tests but received a lower grade than i anticipated.",0,0.993247709,0,0.538289487,0,0.499877721,0,0.99339807,2/27/2008,58,Winter,Quarter End
Bayta was amazing!,1,0.940720849,0,0.538289368,0,0.49939099,0,0.992316246,2/27/2008,58,Winter,Quarter End
"She is one of the few teachers I've had to has had a sincere interest in her students understanding the material completely, explains everything clearly. Only complaint: how the grade is totaled up on a pt system at the end, I got a much lower grade then I felt I should've, my avg exam grade was a 3.5, yet ended up with a 3.3 (even after xtra cred)",0,0.99152904,0,0.538297474,0,0.499285758,0,0.99322778,9/4/2007,247,Summer,Quarter End
Made the class interesting. Great lecturer,1,0.959008848,0,0.538296938,0,0.498879552,0,0.9931162,5/16/2007,136,Spring,Midterm
Bayta is awesome! She is so energetic and really wants her lecture class to learn. (And she memorizes peoples names in a class of like 400! Amazing!),1,0.948842577,0,0.538290977,0,0.500699699,0,0.992104411,5/14/2007,134,Spring,Midterm
wow...amazing prof! really tries to remember people's names. great at explaining concepts. overall great lady.,0,0.978512319,0,0.538289905,0,0.498359352,0,0.993065715,5/14/2007,134,Spring,Midterm
"Excellent teacher. The class was quite easy, due to it being a cookie-cutter intro course, but it was also tons of fun and learned a lot nonetheless. I had heard that the course was very dull. It was anything but, and I  credit this to Bayta.",0,0.987157663,0,0.538291514,0,0.500097334,0,0.993013084,4/10/2007,100,Spring,Quarter Beginning
"Prof. Maring was by far the best professor I've had during my university career. She gives significant extra credit if you work for it, and she is very enthusiastic about what she does. A very good lecturer, which is good because this science class is all lecture and no lab. I highly recommend her, if she's one of the profs teaching that quarter.",0,0.993735055,0,0.538290977,0,0.499199957,0,0.993237615,3/25/2007,84,Spring,Quarter End
"I thought prof Maring was a amazing teacher! She knew what she was talking about, and had fun talking about it! For all of you looking for an easy A this is defianlty the class for you, but its also very interesinting. Textbook reading isnt necesssary, you can do fine w/ out it and still do good on the tests, plus all her lectures are online",0,0.97734506,0,0.538297594,0,0.501222849,0,0.992072761,3/21/2007,80,Winter,Quarter End
she rocks! she made it really interesting. you dont even need the book. just attend lectures. i attended lectures and then the nite before a test i would listen to all of her podcasts and then 4.0 the tests. she wants you to learn and her tests are straight-forward.,0,0.982578301,0,0.538290441,0,0.504367709,0,0.992721021,3/13/2007,72,Winter,Quarter End
"This class was insanely easy. I did do the readings and attended most lectures, however. She was pretty funny and was really interested in helping her students learn the material. Bottom line...if you make an effort to learn the stuff, you'll do well. Good class!",0,0.986287856,0,0.538291633,0,0.499082595,0,0.991431475,6/9/2006,160,Spring,Quarter End
"This was the best class I've ever taken at UW. Josh had plenty of really interesting activities for us outside the classroom at places like the Union Bay Natural Area as well as two awesome field trips. He is clearly passionate about Natural History and, though it caused him to talk pretty fast at times, that was what made the class so fun.",0,0.997173484,0,0.538290203,0,0.49653846,0,0.993248224,9/18/2012,262,Summer,Quarter End
"Josh is a pretty cool guy. easy to listen to and passionate about subject so he teaches it well. class is straight forward and exams are moderately easy, (20 multiple choices a-g) and 3 or 4 short answers. weekly readings are kinda dull and sometimes long... overall decent class, not much effort needed to succeed.",0,0.991797916,0,0.538290858,0,0.499968469,0,0.993125677,5/29/2012,150,Spring,Quarter End
"Josh is the worst professor I ever had in 4 years at the University of Washington. If you like being taught like you are in kindergarten, or taught by a lost child who might have a lot of energy but isn't very smart, then you might like josh.  Otherwise DO NOT TAKE HIS CLASS. He should be fired by the UW.  All hype, no substance. Can't teach at all",0,0.986482966,0,0.53828913,1,0.560333014,1,0.851361275,5/1/2012,122,Spring,Midterm
